index,score
digestion,1.3374265503380474
digging,0.6807746057097229
digit,-0.15563821054435487
digital,-0.032033825426401034
diligence,0.6807746057097229
dilute,-0.24419576410403435
dilution,0.26628905179978357
dime,0.3787316164237705
diminish,-0.28070445750322487
ding,0.513635456178878
dinner,0.06894537201458427
dip,0.7305679864491571
direct,0.8888067412723019
direction,-0.2150092140620023
directional,-0.6785672404133064
directly,0.1040010334339365
director,0.9654081422313235
dirt,-1.4
dirty,-1.9
disagree,-1.6
disappear,-0.9
disappoint,-1.7
disappointed,-2.1
disappointing,-2.2
disappointment,-2.3
disaster,-3.1
discipline,0.16053104412058294
disclose,-0.0434609274410638
disclosure,0.03154624705832534
disconnect,-0.5525201853709804
discount,0.4632701137951687
discover,1.2250889575235178
discovery,1.8354961070073863
discretionary,-0.7987387129138598
discuss,0.1592581628929994
discussion,-0.10388245360296375
disease,1.3963437241536674
dismiss,0.5314668890115439
disney,-0.054550666475562566
display,-0.14366874180796932
dist,-0.06793750895800486
distance,0.03698705738192558
distant,-0.21874069745647817
distract,-1.2
distribute,-0.46846130793386037
distribution,-1.7431368598231445
distributor,-0.7265995196337739
ditm,1.1054826586868916
ditto,1.076216656172733
dium,-0.6849171085949061
div,-0.005411726437537549
dive,-1.0986496615342667
diverg,-0.047728249964167975
diverge,-0.5755958109200384
divergence,-0.28617253333179504
divergent,-0.47663100837817823
divi,1.633060491115991
divide,0.8145623591820434
dividend,0.4219150162336477
diving,0.3
division,0.2989818327011383
divvy,-0.3264822512063445
divy,1.6154113478928809
dj,-0.1439296322681634
djium,-1.0289950187206593
djus,-0.48638669915436433
dma,-0.027862978357460197
dmi,0.4807346775803554
dn,-1.2800630643543072
dna,1.6757835895388304
dNUM,-0.6497936634098294
do,0.08812909755609562
doable,-0.07575912692725097
doc,1.0762381467112956
docket,2.184467957676183
doctor,-0.04291242654436004
document,1.584296093119341
doesnt,-0.0940232191486312
dog,0.15930248947339815
doji,-0.028092303282212985
dojus,-0.1838692254308528
dollar,-0.20214241678847727
domestic,-0.005518131001863264
dominate,-0.5
don,0.08982231982431622
donate,0.3584778770761649
dont,0.3536344257755392
donut,1.5500099820323416
doom,-1.7
door,-0.22618772218789132
dose,-0.07178036322243073
dot,0.6030288338134213
double-bottom,1.1844014107939032
double,0.9707484569732521
doubt,-1.5
doubter,-1.6
doubtful,-1.4
doug,0.1150179676582152
down-trend,-0.0834169413788161
down,-0.5537261523488978
downgrade,-0.41734569614244166
downhill,-0.5838404107000945
downleg,-0.2556017390473461
download,0.7586344579756438
downs,0.08376034249462075
downside,-1.0
downtick,-0.06782805842573653
downtrend,-0.9669867660407998
downtrendchannel,-0.19966224426843454
downtrendline,0.19564783389898183
downturn,-0.22247982775430128
dowNUM,0.864044719504891
downward,-2.053338520444727
dozen,0.13892640306272225
dr,1.1684530869644718
dr.,0.19079802696609502
drag,-0.9
draghus,-0.8370359753475706
dragon,1.2718878171190615
drama,-0.13313773266222045
dramatic,-0.24528467401011383
dramatically,-0.2491861012715247
draw,-0.06458031369150466
drawing,-0.3413909438705197
dream,1.0
dreamer,-0.3705682306800269
dress,-0.13021355883617602
drift,0.5756184322764479
drill,-0.15352700225553162
driller,1.7452141700494628
drilling,0.7168914136372708
drink,-0.07729644507629325
drinking,-0.03916951616535964
drive,0.6860754401475838
driver,0.04893615734102855
droid,-0.07705537976428034
drop,-1.1
drug,0.9517361057788302
drunk,-1.4
dry,0.021969003738476222
dt,0.4053389026334877
dtl,-0.20536866029197967
dual,0.3870679835120311
duck,-0.10465154739198024
dude,0.6189305071305082
due,0.11524987493850185
duh,0.7343581553204231
dull,-1.7
dumb,-2.3
dumbest,-2.3
dump,-1.6
dumpage,-0.538340260857102
dumpster,-0.6
duration,1.1304574842207107
during,0.0397277403371903
dwn,-0.46108642683101614
dx,-3.0
dxy,-0.4652338768658853
dynamics,1.1
dynamite,0.7
e,-0.3398228011193114
e.g.,0.14573767219005787
each,-0.04011571737010933
eager,1.5
eagle,0.626534056879435
ear,0.1865442204032741
earlier,-0.0682217643086196
early,0.05607374565997856
earn,0.1875176529490924
earning,-0.022038296406743582
earnings,0.2558410014552368
earth,0.02644886061248241
ease,1.5
easier,1.8
easiest,1.8
easily,1.4
east,-0.03802355203965099
eastern,-0.018728202188142036
easy,1.9
eat,0.14678170558392453
ebv,-0.8989537050308155
ecb,-0.7854713725431789
echo,0.5694749450988221
econ,-0.3006204058232154
economic,-0.3970563196375096
economy,-0.4403038555252974
ecosystem,0.18972618517437848
eddie,0.9221002196047116
edge,-0.1190222718653573
edition,-0.024365773254980648
edt,-0.13411413010094397
educate,0.5916622806221529
education,0.8709796051318147
edvacourt,1.541225793571571
effect,0.3368965274271021
effective,2.1
efficiency,1.5
efficient,1.8
effort,-0.04626546046252813
egg,-0.09802213457079434
eh,0.4218406867638251
einhorn,-0.2219905428566636
either,0.12167248102564546
eium,-0.05727389995700158
elder,-0.16015258927685452
elect,-0.32313966669706984
election,-0.056639124433305314
electric,-0.10835602694567865
electronic,-0.07508480244613244
electronics,1.633060491115991
element,0.12824344750876981
elevate,0.9601442677905052
elevated,0.3881014174485925
elevator,-0.17273080939413185
eliminate,-0.048863849351164855
elliot,-0.5361545076680525
elliott,-0.4741802843852432
else,-0.001170808651857959
elsewhere,-0.4596531460513114
elus,1.5871431423437812
em,0.11600957938158554
ema,0.0010257630541121972
email,-0.03613309162545409
emaNUM,-0.06497774498723777
embedded,1.2426546502010658
embrace,1.3
emerge,0.36334571498724294
emergency,-1.6
eminus,-0.6460083130285222
emotion,0.40099113461797453
emotional,0.6
employee,-0.12507155649991084
employment,-0.02308336413629746
empty,-0.8
en,-0.20845198387923522
enable,0.6807746057097229
encourage,2.3
encouraging,2.4
end,-0.08467426655060592
endless,0.626534056879435
energy,1.1
engage,1.4
engine,1.499074526372625
engineer,-0.030646149035141467
english,0.7613952029204591
engulf,-0.09973189259576493
engulfing,-0.1614065432506232
engulfment,-0.8200004095087946
enjoy,2.2
enormous,0.06832146580599364
enough,0.10771522403283286
ensue,-0.34936219005303165
ensure,1.6
enter,-0.08397564883160412
enterprise,0.11773094144825018
entertain,1.3
entertaining,1.9
entertainment,1.8
enthusiasm,1.9
entire,0.15950296027600155
entirely,-0.17840519301622618
entity,1.6298662407666202
entry,0.2726903753137476
eNUM,0.5778398882012378
eNUM_f,-0.047776025990158094
envelope,-0.23744684917108616
environment,-0.09598786255886053
eod,-0.014528255176098064
eom,-0.08179068292550422
eow,0.18372081287069633
eoy,0.7561635433032133
epa,1.7504127863962506
epic,-0.011466246237637983
episode,0.14573767219005787
equal,-0.17635284407387844
equip,1.5500099820323416
equipment,0.4249037446881329
equity,-0.36744218087785485
er,1.228527112735536
era,-0.4125202588725599
erase,-0.43514404471836027
erode,-0.3651362413007814
erosion,-0.751195486468528
error,-1.7
ers,1.7341356985996645
escape,0.7
esp,-0.05072945305136792
especially,-0.08434764318381924
essentially,0.2740385986542907
est,1.8071471351567177
est.,-0.11940184415460339
esta,-0.34790836224117044
establish,0.49478237721036983
established,0.370460443928202
estate,0.15309585603057377
estimate,0.2734712367574817
estxNUM,-0.22405045148344563
et,-0.07801825044192834
etc,1.1864376889959671
etc.,-0.008290978048753606
etf,-0.006130528149164483
ethanol,1.541225793571571
eu,-0.3554397689513912
euphoria,3.3
eur,-0.7996173850523836
eur/usd,-0.5440018808482293
euro,-0.33959593758940054
europe,-0.07507095215580993
european,-0.5765527727751426
eurozone,-2.0766503473819977
ev,-0.03416941378816116
evaluate,-0.11946816852009574
evaporate,-0.5364610705014906
eve,0.1200801520226556
even,-0.05206532237204141
evening,-0.9615864197092733
event,0.4078693269394102
eventual,1.127062197136063
eventually,0.001515221319573484
ever,0.0801761472207171
every,-0.02310612691530159
everybody,0.578260128446537
everyday,-0.04828590458685995
everyNUM,0.267851201171225
everyone,0.22020036066228346
everything,-0.04303720628282852
everytime,0.0455979237372729
everywhere,0.1703037979912022
evidence,-0.1330466771773923
evident,-0.061426319130203244
evil,-3.4
evolve,-0.029988644006130057
ew,-1.1337739414818604
ex-div,1.541225793571571
ex-dividend,1.633060491115991
ex,0.4346967631716111
exact,0.35316618410777756
exactly,0.44838625112761893
examine,-0.08152501074960584
example,-0.11971045773861573
exceed,0.4159531710845007
excellent,2.7
except,-0.09561696210291375
exception,-0.007805867631007367
exceptional,0.14447933114333597
exchange,0.057113588982454534
excite,2.1
excited,1.4
excitement,2.2
exciting,2.2
exclude,-0.9
exclusive,0.5
exclusivity,2.634457975643841
excuse,0.3
exec,0.000798562587342783
execute,0.38061950028410374
execution,-0.09727198891596187
executive,-0.01257465004060959
exercise,0.10213995760012935
exhaust,-1.2
exhaustion,-1.5
exhibit,-0.21004729826573026
exist,0.513099278441661
exit,-0.3379859894255938
exp,1.064848490109108
expand,1.3
expansion,1.5643600580115828
expect,-0.06370984330324753
expectation,-0.10056388283532544
expense,-0.34118452693771617
expensive,-0.08895615003920453
experience,-0.05975355952348018
expert,0.01945779892843604
expiration,-0.18500469797588934
expire,0.128243086494942
expiry,-0.039946922376287025
explain,0.03671887918383781
explanation,-0.062170966155981076
explanatory,0.053576289950815814
explode,1.6591608788391414
explore,-0.6262720366919879
explosion,1.585099636979968
explosive,1.752450590326684
export,-0.11029352855352587
expose,-0.6
exposure,-0.0632508979475359
express,0.06399753171563913
ext,-0.26631422275647043
ext.,-0.23746226079237265
extend,0.7
extended,-0.07355880149985897
extension,-0.017034757058907838
extensive,-0.06956189384167034
external,0.0978166572896059
extra,0.5109636184050066
extraordinary,1.541225793571571
extreme,-0.497830012899527
extremely,-0.011881504984086655
exuberance,-1.0390503863343212
eye,2.2235447891907767
ez,1.5
f.,0.15027495961814172
f/a,-0.35740289522717494
fa,-0.03597709353831626
fab,2.0
face,-0.7034510216106865
facility,0.26120774813128567
fact,0.30279465216578394
factor,-0.06268043981244481
factored,-0.00725399327950566
factory,0.03411636831481098
fad,0.9
fade,-0.23588378007786112
fading,-1.0218103041139859
fail,-2.5
failed,-2.3
failure,-2.3
faint,1.6418446795767618
fair,1.3
fairly,-0.030691475464134584
faith,1.8
fake,-2.1
fakeout,-0.3691023753371469
fall,-0.5412640630501984
false,-0.4534445487453063
falter,-0.771884677359808
familiar,-0.1326872478961485
family,0.3141605059213831
famous,0.12038461488275363
fan,1.3
fanboy,-0.27428269022077284
fantastic,2.6
fantasy,-0.08152501074960584
far,0.26564659689114634
farm,0.014129113051053584
fashion,0.3378106221987235
fast,-0.09816367485605107
fasten,-0.04220056375710678
faster,-0.3216658159654883
fastest,1.1301364211086722
fat,0.24782976848569097
fate,-0.15014037720577694
fault,-1.7
fav,2.0
fave,1.9
favor,1.7
favorable,2.1
favorite,2.0
fc,0.19230113069202717
fda,1.2089952371445676
fear,-2.2
fearful,-2.2
feature,0.8648335435240967
feb,-0.06421097893077253
feb.,0.8624475943302057
febNUM,-0.09338245832946913
February,0.5924641022503581
fed,-0.5158735846352304
federal,-0.1754335674358604
fee,-0.015826808846237207
feed,-0.2899274085440398
feedback,0.49086610942194653
feel,-0.022165433498161094
feeler,0.5861981766154258
feelin,0.3787388582903713
feeling,0.5
fella,-0.06724616175838269
fellow,2.1577161110001994
fence,-0.11554448131773627
fert,2.6011817617178
fertilizer,1.038171291674985
fest,-0.11734986383832594
few,0.0681571950976047
fiasco,-2.3
fiat,0.6575164703533639
fib,-0.02437639014964509
fiber,-0.425684391572309
fibo,-0.36815352484694625
fibonacci,0.44000798562587334
fibonaccus,-0.0035332485294787743
fidelity,0.3972485889036094
field,-0.014921699247839157
fifth,-0.5105346137308299
fight,-1.6
fighting,-1.5
figure,0.6606354176517368
file,1.8898639165919264
filing,0.8920592057104213
filings,1.2790532596881172
fill,-0.08733227462689035
filling,0.3299584557320635
filter,-0.06980728888425598
fin,-0.38028503592549406
final,0.5250634401277013
finalize,0.13181828264679138
finally,0.24376583813990496
finance,0.17515139415718387
financial,0.04814634628542407
financing,0.053248690172814764
find,0.0971663410698308
finder,-0.26956102518665265
finding,0.3092740758941597
fine,0.8
finger,0.2254497187617572
finish,-0.25909670393425194
finland,1.8354961070073863
finny,0.14447933114333597
finviz,0.11987311727778917
finviz.com,0.7885235148161881
fire,-1.4
firework,0.23679283406511237
firing,-1.4
firingrange,-0.4374742818569766
firm,1.9658247807008626
firmly,-0.0676296190127349
first,-0.030780556280678883
fiscal,-0.24148285084422183
fish,-0.09671778701447585
fisher,-0.20138897937378702
fishing,0.43582965296612447
fishy,-0.8615587771585638
fist,0.833723322044344
fit,1.5
fitch,-0.3491471979360756
fix,0.015656971512901418
flag,0.09931214722590216
flaggin,0.2175032310262579
flagging,1.3918980631880014
flash,-0.1542344148725458
flat,-0.1542210118962302
flatten,-0.2614581551364618
flattening,0.02823489148104839
flavor,0.5617887801956478
flight,-0.13078035623542297
flip,-0.33549472479152037
flirt,-0.03253068916258747
float,0.029963101634093867
floater,1.8796166899580755
flood,-0.14436720653576035
floor,-0.027302686220091986
flop,-1.4
florida,1.798362946695947
flow,0.2986182776871543
flu,-1.6
fluctuation,0.06076335323690085
flush,-0.611338976538919
fly,0.5282606264735216
flyer,1.138656301011124
fm,-0.01719936935645693
fo,0.27376808700860217
focus,0.31089795943060045
folk,0.2259565332130916
follow-through,1.0088446942076381
follow-thru,-0.027994579592687686
follow,-0.009686139268734385
follower,0.3440580132133823
following,0.09972352795271554
followthru,0.15545351700272828
fomc,-0.27094739859538486
fond,1.9
food,-0.040343771331099836
fool,-1.9
foolish,-1.1
foot,-0.058832166829873585
football,1.0344302855479337
footing,-0.01126558692847929
footprint,0.9183783537145738
for,0.03148997517616202
forbe,1.7875097551679695
force,-0.0755981804476692
ford,0.9788329724444719
forecast,-0.12135707801825026
forecasting,-0.41923462806363765
foreign,0.5693085778931255
forest,0.9539384292220481
forever,-0.055004667846863725
forex,-0.538462855942662
forget,-0.9
fork,-0.9830660837201806
form,-0.009996683664137323
formation,-0.42223064724185927
former,-0.0893000311028442
forstall,-0.047728249964167975
forth,0.2012377720103813
fortune,-0.07356376265143728
forum,-0.014697642904608685
forward,0.07155322001425074
foundation,0.22958674386105007
founder,0.7676592390108066
fourth,0.06480100524937464
fox,-0.07646678686108987
foxconn,-0.012297549089866704
fr,-0.5581363977438475
fractal,0.47627603646769173
frame,-0.0053072339728495715
franc,-0.24537766948545217
france,-0.6134408443738397
franchise,1.8071471351567177
frank,-0.1031962161387413
frankfurt,-0.010945053226836232
fraud,-2.8
freak,-1.9
free,2.3
freebie,1.8
freefall,-1.0425302183364396
freeze,0.2
freight,-0.06138851831843096
french,-1.6036975349218028
frenzy,-1.3
frequency,-0.255271401953357
frequently,0.5916622806221529
fresh,1.3
fri,0.053576289950815814
fri.,0.25258491933770527
friday,0.2083250149730485
Friday,0.555359715405082
friend,2.2
friendly,2.2
frm,-0.12750465816253403
from,0.18905512345580433
front,-0.15222654656508755
fruit,0.06285050545381952
fruition,-1.4591528007609402
frus,0.4107966234917676
frustrate,-2.0
frustrating,-1.9
fry,-0.06395038242537161
fryday,-0.039810806937078974
ft,0.3341485326412458
ftc,0.26224795368336995
ftd,3.7268915951287678
ftw,2.0
fuel,0.4718893089213611
fugly,-1.7204146959055955
fulfil,-0.9038181731316297
full,1.2776434292756933
fully,-0.042750042346932186
fun,2.3
function,1.1252081916885244
fund,0.09087515989006359
fundamental,-0.1338077467165479
fundamentally,-0.05567407017692831
funding,-0.054084298960320194
fundy,0.6584504184991131
funnel,0.1
funny,1.9
fuqus,0.6683968856059093
furious,-2.7
further,-0.039853097583606445
fusion,2.3633459772409657
fut,0.7342715315821354
futile,-1.9
future,0.21325990117484603
fwd,0.22384707526452383
fwiw,1.1839397477144258
fx,-0.6587106563230242
fy,-0.028092303282212985
fyi,0.8
fyNUM,-0.30818142728705983
fyus,0.3975894237829531
g,0.016826432715463243
gadget,0.4150529047714114
gag,-1.4
gain,2.4
gainer,1.7903650352442522
galaxy,-0.09210493931720855
galore,-0.3869858105202812
gamble,0.18232593097131045
gambler,-0.1809102087309431
gambling,0.8419007947856019
game,0.1777761136264144
